order_id,order_amount_paise,currency,order_datetime,customer_id,order_status,payment_method
ORD4298,399900,INR,2026-08-22T20:33:00,CUST1252,paid,upi
ORD4257,75099,INR,2026-08-23T11:52:00,CUST1239,paid,upi
ORD4146,399900,INR,2026-08-23T15:39:00,CUST1396,paid,card
ORD4135,575000,INR,2026-08-24T09:51:00,CUST1032,paid,upi
ORD4131,45000,INR,2026-08-24T10:06:00,CUST1063,paid,upi
ORD4023,19900,INR,2026-08-24T10:07:00,CUST1077,paid,upi
ORD4009,249900,INR,2026-08-24T12:38:00,CUST1084,paid,upi
ORD4142,24999,INR,2026-08-24T13:50:00,CUST1385,paid,upi
ORD4026,29900,INR,2026-08-24T15:30:00,CUST1379,paid,card
ORD4049,24950,INR,2026-08-24T16:01:00,CUST1258,paid,upi
ORD4295,49900,INR,2026-08-24T16:05:00,CUST1296,paid,upi
ORD4104,45050,INR,2026-08-24T17:48:00,CUST1281,paid,upi
ORD4007,45000,INR,2026-08-24T17:59:00,CUST1357,paid,card
ORD4162,19999,INR,2026-08-24T20:10:00,CUST1203,paid,upi
ORD4015,29900,INR,2026-08-25T08:13:00,CUST1254,paid,upi
ORD4090,24900,INR,2026-08-25T08:31:00,CUST1148,paid,card
ORD4080,29900,INR,2026-08-25T10:18:00,CUST1366,paid,card
ORD4133,75000,INR,2026-08-25T11:23:00,CUST1377,paid,upi
ORD4033,49950,INR,2026-08-25T12:12:00,CUST1370,paid,card
ORD4173,120050,INR,2026-08-25T15:15:00,CUST1242,paid,netbanking
ORD4012,24900,INR,2026-08-25T17:51:00,CUST1340,paid,upi
ORD4035,19950,INR,2026-08-25T17:57:00,CUST1176,paid,netbanking
ORD4088,120000,INR,2026-08-25T18:18:00,CUST1075,paid,upi
ORD4122,45000,INR,2026-08-25T18:41:00,CUST1189,paid,card
ORD4040,89999,INR,2026-08-25T18:59:00,CUST1007,paid,upi
ORD4218,75099,INR,2026-08-25T19:50:00,CUST1263,paid,upi
ORD4224,89900,INR,2026-08-26T10:55:00,CUST1224,paid,upi
ORD4111,19950,INR,2026-08-26T11:24:00,CUST1184,paid,upi
ORD4051,45099,INR,2026-08-26T11:44:00,CUST1103,paid,netbanking
ORD4070,34900,INR,2026-08-26T12:44:00,CUST1361,paid,upi
ORD4296,49950,INR,2026-08-26T12:56:00,CUST1103,paid,upi
ORD4240,75000,INR,2026-08-26T13:26:00,CUST1094,paid,wallet
ORD4262,29900,INR,2026-08-26T15:31:00,CUST1212,paid,upi
ORD4214,19950,INR,2026-08-26T15:54:00,CUST1265,paid,upi
ORD4175,29900,INR,2026-08-26T16:42:00,CUST1160,paid,netbanking
ORD4119,34999,INR,2026-08-26T17:12:00,CUST1275,paid,upi
ORD4082,19999,INR,2026-08-26T17:53:00,CUST1364,paid,card
ORD4153,45000,INR,2026-08-26T21:11:00,CUST1305,paid,upi
ORD4047,89999,INR,2026-08-27T08:20:00,CUST1397,paid,upi
ORD4024,24900,INR,2026-08-27T09:23:00,CUST1076,paid,card
ORD4121,575000,INR,2026-08-27T11:01:00,CUST1099,paid,upi
ORD4108,899900,INR,2026-08-27T11:28:00,CUST1280,paid,upi
ORD4002,24900,INR,2026-08-27T14:03:00,CUST1298,paid,card
ORD4157,59999,INR,2026-08-27T15:04:00,CUST1273,paid,upi
ORD4293,34900,INR,2026-08-27T16:31:00,CUST1029,paid,upi
ORD4247,75000,INR,2026-08-27T18:08:00,CUST1117,paid,card
ORD4132,45050,INR,2026-08-27T20:13:00,CUST1361,paid,upi
ORD4264,59900,INR,2026-08-27T20:58:00,CUST1283,paid,upi
ORD4171,59900,INR,2026-08-27T21:40:00,CUST1217,paid,card
ORD4191,75000,INR,2026-08-28T10:13:00,CUST1124,paid,upi
ORD4043,29900,INR,2026-08-28T13:16:00,CUST1181,paid,netbanking
ORD4253,34900,INR,2026-08-29T09:37:00,CUST1177,paid,card
ORD4065,34900,INR,2026-08-29T10:02:00,CUST1134,paid,wallet
ORD4050,75099,INR,2026-08-29T16:12:00,CUST1244,paid,upi
ORD4181,19900,INR,2026-08-29T16:15:00,CUST1082,paid,upi
ORD4194,29900,INR,2026-08-29T16:46:00,CUST1272,paid,upi
ORD4250,49900,INR,2026-08-29T18:05:00,CUST1197,paid,netbanking
ORD4167,399900,INR,2026-08-29T19:52:00,CUST1314,paid,card
ORD4255,89900,INR,2026-08-29T20:05:00,CUST1354,paid,upi
ORD4138,249900,INR,2026-08-29T20:40:00,CUST1119,paid,upi
ORD4290,75000,INR,2026-08-29T20:57:00,CUST1164,paid,card
ORD4095,24900,INR,2026-08-29T21:40:00,CUST1248,paid,upi
ORD4101,899900,INR,2026-08-30T10:15:00,CUST1097,paid,upi
ORD4263,49900,INR,2026-08-30T10:21:00,CUST1269,paid,upi
ORD4025,75000,INR,2026-08-30T12:22:00,CUST1249,paid,upi
ORD4106,45050,INR,2026-08-30T12:25:00,CUST1201,paid,card
ORD4182,59900,INR,2026-08-30T12:43:00,CUST1135,paid,card
ORD4197,89900,INR,2026-08-30T14:52:00,CUST1320,paid,upi
ORD4272,24900,INR,2026-08-30T15:40:00,CUST1215,paid,netbanking
ORD4201,89900,INR,2026-08-30T16:43:00,CUST1111,paid,upi
ORD4130,45050,INR,2026-08-30T16:47:00,CUST1169,paid,netbanking
ORD4252,34900,INR,2026-08-30T17:00:00,CUST1128,paid,card
ORD4261,19900,INR,2026-08-30T18:01:00,CUST1048,paid,card
ORD4243,45000,INR,2026-08-30T19:43:00,CUST1379,paid,upi
ORD4220,89900,INR,2026-08-30T20:05:00,CUST1182,paid,card
ORD4196,89999,INR,2026-08-31T11:09:00,CUST1331,paid,card
ORD4156,24900,INR,2026-08-31T13:11:00,CUST1253,paid,upi
ORD4294,45099,INR,2026-08-31T14:29:00,CUST1197,paid,card
ORD4277,29950,INR,2026-08-31T14:38:00,CUST1280,paid,card
ORD4086,75000,INR,2026-08-31T16:04:00,CUST1135,paid,card
ORD4279,249900,INR,2026-08-31T18:07:00,CUST1062,paid,upi
ORD4083,19900,INR,2026-08-31T19:41:00,CUST1184,paid,upi
ORD4147,45000,INR,2026-08-31T20:07:00,CUST1137,paid,upi
ORD4073,575000,INR,2026-08-31T21:24:00,CUST1354,paid,card
ORD4058,120000,INR,2026-09-01T08:24:00,CUST1032,paid,upi
ORD4205,34999,INR,2026-09-01T08:54:00,CUST1108,paid,netbanking
ORD4184,899900,INR,2026-09-01T09:16:00,CUST1190,paid,card
ORD4192,29900,INR,2026-09-01T10:28:00,CUST1135,paid,upi
ORD4231,575000,INR,2026-09-01T11:32:00,CUST1072,paid,upi
ORD4282,45000,INR,2026-09-01T15:29:00,CUST1005,paid,card
ORD4091,75000,AED,2026-09-01T16:18:00,CUST1281,paid,wallet
ORD4154,49900,INR,2026-09-01T17:22:00,CUST1104,paid,upi
ORD4208,24900,INR,2026-09-01T18:40:00,CUST1302,paid,upi
ORD4054,45000,INR,2026-09-01T18:42:00,CUST1112,paid,wallet
ORD4137,575000,INR,2026-09-01T19:20:00,CUST1386,paid,upi
ORD4271,249900,INR,2026-09-01T19:38:00,CUST1341,paid,upi
ORD4235,59950,INR,2026-09-01T19:40:00,CUST1318,paid,upi
ORD4225,29900,INR,2026-09-01T20:16:00,CUST1356,paid,upi
ORD4288,120000,INR,2026-09-01T20:52:00,CUST1307,paid,netbanking
ORD4114,120050,INR,2026-09-01T20:57:00,CUST1200,paid,upi
ORD4055,399900,INR,2026-09-02T09:25:00,CUST1114,paid,wallet
ORD4227,29900,INR,2026-09-02T13:38:00,CUST1096,paid,upi
ORD4199,75000,INR,2026-09-02T15:05:00,CUST1053,paid,upi
ORD4284,899900,INR,2026-09-02T17:10:00,CUST1161,paid,card
ORD4071,49900,INR,2026-09-02T18:08:00,CUST1007,paid,netbanking
ORD4233,120000,INR,2026-09-02T18:26:00,CUST1328,paid,card
ORD4215,19999,INR,2026-09-03T09:22:00,CUST1365,paid,card
ORD4273,249900,INR,2026-09-03T09:58:00,CUST1071,paid,upi
ORD4008,89950,INR,2026-09-03T11:05:00,CUST1373,paid,netbanking
ORD4030,89900,INR,2026-09-03T11:34:00,CUST1313,paid,card
ORD4179,210000,INR,2026-09-03T12:10:00,CUST1233,paid,netbanking
ORD4100,24900,INR,2026-09-03T12:54:00,CUST1146,paid,netbanking
ORD4010,899900,INR,2026-09-03T13:09:00,CUST1342,paid,upi
ORD4209,89900,INR,2026-09-03T13:12:00,CUST1386,paid,netbanking
ORD4102,249900,INR,2026-09-03T13:50:00,CUST1323,paid,card
ORD4176,89950,INR,2026-09-03T19:32:00,CUST1069,paid,card
ORD4254,1250000,INR,2026-09-04T10:13:00,CUST1352,paid,upi
ORD4032,49900,INR,2026-09-04T11:12:00,CUST1143,paid,wallet
ORD4249,45000,INR,2026-09-04T12:22:00,CUST1219,paid,upi
ORD4274,45000,INR,2026-09-04T12:35:00,CUST1163,paid,upi
ORD4229,45000,INR,2026-09-04T12:46:00,CUST1054,paid,upi
ORD4270,59999,INR,2026-09-04T16:58:00,CUST1344,paid,upi
ORD4036,24950,INR,2026-09-04T18:05:00,CUST1384,paid,card
ORD4041,29950,INR,2026-09-04T19:41:00,CUST1099,paid,wallet
ORD4212,49900,INR,2026-09-04T20:41:00,CUST1010,paid,upi
ORD4031,399900,INR,2026-09-04T20:48:00,CUST1378,paid,card
ORD4165,29900,INR,2026-09-04T20:51:00,CUST1247,paid,wallet
ORD4276,120050,INR,2026-09-05T09:49:00,CUST1007,paid,upi
ORD4061,89999,INR,2026-09-05T12:25:00,CUST1167,paid,upi
ORD4289,34950,INR,2026-09-05T12:37:00,CUST1192,paid,upi
ORD4052,59950,INR,2026-09-05T15:08:00,CUST1343,paid,upi
ORD4140,399900,INR,2026-09-05T15:08:00,CUST1378,paid,upi
ORD4237,249900,INR,2026-09-05T15:58:00,CUST1111,paid,upi
ORD4093,899900,INR,2026-09-05T16:28:00,CUST1107,paid,upi
ORD4170,49900,INR,2026-09-05T20:43:00,CUST1233,paid,upi
ORD4042,34900,INR,2026-09-05T21:13:00,CUST1391,paid,upi
ORD4029,89900,INR,2026-09-06T09:44:00,CUST1182,paid,netbanking
ORD4168,120000,INR,2026-09-06T11:53:00,CUST1265,paid,upi
ORD4236,29900,INR,2026-09-06T14:33:00,CUST1199,paid,card
ORD4266,989900,INR,2026-09-06T16:22:00,CUST1169,paid,card
ORD4239,75099,INR,2026-09-06T17:29:00,CUST1189,paid,upi
ORD4211,45050,INR,2026-09-06T20:48:00,CUST1050,paid,upi
ORD4160,34950,INR,2026-09-06T20:51:00,CUST1104,paid,card
ORD4216,45000,INR,2026-09-06T21:05:00,CUST1268,paid,upi
ORD4258,75000,INR,2026-09-07T10:44:00,CUST1376,paid,upi
ORD4129,24900,INR,2026-09-07T13:46:00,CUST1094,paid,upi
ORD4134,34950,INR,2026-09-07T15:01:00,CUST1017,paid,upi
ORD4044,89950,INR,2026-09-07T15:42:00,CUST1256,paid,card
ORD4081,89900,INR,2026-09-07T16:40:00,CUST1385,paid,netbanking
ORD4136,49999,INR,2026-09-07T17:21:00,CUST1382,paid,upi
ORD4014,75000,INR,2026-09-07T18:22:00,CUST1059,paid,upi
ORD4203,575000,INR,2026-09-08T13:12:00,CUST1194,paid,card
ORD4069,59950,INR,2026-09-08T15:06:00,CUST1201,paid,upi
ORD4210,34900,INR,2026-09-08T19:24:00,CUST1017,paid,upi
ORD4115,899900,INR,2026-09-08T21:33:00,CUST1055,paid,upi
ORD4204,1250000,INR,2026-09-08T21:40:00,CUST1271,paid,upi
